"id","source","source_accessed","source_identifier","short_title","author","year","gender","translator","title","publication","format","catalogue_numbers","notes","further_editions","scan_identifiers_space_separated_semicolon_separates_volumes_of_same_edition","scan_notes_volumes_missing,_second_edition_etc_semicolon_comments_on_corresponding_edition_in_scan_field"
1429,"GARSIDE1800-1829",20100817,"1819A057","Saint Patrick","James RENNIE",1819,"Male",,"SAINT PATRICK: A NATIONAL TALE OF THE FIFTH CENTURY. BY AN ANTIQUARY. IN THREE VOLUMES","Edinburgh:                     Printed for Archibald Constable and Co. Edinburgh; Longman, Hurst, Rees, Orme, and Brown, and Hurst, Robinson, and Company, London, 1819","3 vols (I xlviii, 264p; II 359p; III 320p). 12&deg;","Corvey; CME 3-628-48576-2; ECB 512; EN2 1819: 57; NSTC 2R7037; OCLC 10945017","The Author's Personal Narrative. To be read either before or after the Tale, or not at all, as the Reader may incline', vol. 1, pp. [i]&ndash;xlviii, dated 'Stephen's Green, Dublin, Nov. 2, 1818'. Colophons read: 'Printed by George Ramsay and Co, Edinburgh, 1818'",,,
1430,"GARSIDE1800-1829",20100817,"1819A058","Exile of Poland, The",,1819,"Female",,"THE EXILE OF POLAND; OR, THE VOW OF CELIBACY; A NOVEL, TRANSLATED FROM THE FRENCH, BY MRS. RICHARDSON, AUTHOR OF THE TRAGEDIES OF ""ETHELRED,"" ""GERTRUDE,"" ""ORIGINAL POEMS FOR YOUTH,"" &C. IN THREE VOLUMES","London:                     Published by W. Simpkin and R. Marshall, Stationers' Court, Ludgate Street, and C. Chapple, 66, Pall-Mall, 1819","3 vols (I 213p; II 230p; III 240p). 12&deg;","BL N.2734; ECB 196; EN2 1819: 58; NSTC 2R9843; xOCLC","No French original discovered. An element of uncertainty must therefore remain over whether this represents a genuine translation or an original work","1824 (Corvey&mdash;a reissue by A. K. Newman), CME 3-628-48572-X",,
1431,"GARSIDE1800-1829",20100817,"1819A059","Lucilla","Elizabeth SANDHAM",1819,"Female",,"LUCILLA; OR, THE RECONCILIATION. BY THE AUTHOR OF THE TWIN SISTERS, ADOPTED DAUGHTER, WILLIAM SELWYN, &C. &C. &C","London:                     Printed for Sherwood, Neely, and Jones, No. 20, Paternoster-Row, 1819","2 vols (I xi, 247p; II 250p). 12&deg;","Corvey; CME 3-628-48120-1; ECB 355; EN2 1819: 60; NSTC 2S4110; OCLC 33128266","ECB lists publisher as Harris, but not discovered in this form",,,
1432,"GARSIDE1800-1829",20100817,"1819A060","Tales of my Landlord, Third Series","Sir Walter SCOTT",1819,"Male",,"TALES OF MY LANDLORD, THIRD SERIES, COLLECTED AND ARRANGED BY JEDEDIAH CLEISHBOTHAM, SCHOOLMASTER AND PARISH-CLERK OF GANDERCLEUGH. IN FOUR VOLUMES","Edinburgh:                     Printed for Archibald Constable and Co.; Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row; and Hurst, Robinson, and Co. 90, Cheapside, London, 1819","4 vols (I 333p; II 324p; III 333p: IV 330p). 12&deg;","BL 636.e.8,9; ECB 575; EN2 1819: 61; NSTC 2S10296; OCLC 2461092","Contains 'The Bride of Lammermoor' (ends vol. 3, p. 131) and 'A Legend of Montrose' (begins vol. 3, p. [135])","2nd edn' 1819 (CBEL3); '3rd edn' 1819 (Corvey, CBEL3); New York 1819 (OCLC) [also Philadelphia 1819 (NSTC)]; French trans., of 'The Bride of Lammermoor' 1819 and 'A Legend of Montrose' [as <i>L'Officier de fortune</i> (NSTC)] 1819; German trans., of 'The Bride of Lammermoor' [as <i>Die Braut</i> (RS)] 1820, and of 'A Legend of Montrose' [as <i>Allan Mac-Aulay, der Seher des Hochlandes</i> (RS)] 1821. Multiple reprintings of the constituent tales  in collected edns as separate tales",,
1433,"GARSIDE1800-1829",20100817,"1819A061","Frances","M. SMITH",1819,"Unknown",,"FRANCES; OR, THE TWO MOTHERS. A TALE. IN THREE VOLUMES. BY M. S","London:                     Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1819","3 vols (I 242p; II 237p; III 210p). 12&deg;","Corvey; CME 3-628-47827-8; ECB 215; EN2 1819: 62; NSTC 2F13731; xOCLC","NSTC states that Dt copy completes 'M. Smith' as author's name on t.p., written in pencil",,,"no scans found 20110819; CME, copies in the UK OCLC 230575252 504281506"
1434,"GARSIDE1800-1829",20100817,"1819A062","Traveller's Tale of the Last Century, A","Elizabeth Isabella SPENCE",1819,"Female",,"A TRAVELLER'S TALE OF THE LAST CENTURY: BY ELIZABETH ISABELLA SPENCE, AUTHOR OF LETTERS FROM THE NORTH HIGHLANDS; AND THE CURATE AND HIS DAUGHTER. IN THREE VOLUMES","London:                     Printed by Strahan and Spottiswoode, Printers-Street; for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1819","3 vols (I xv, 243p; II 213p; III 262p). 12&deg;","Corvey; CME 3-628-48723-4; ECB 554; EN2 1819: 63; NSTC 2S33539; OCLC 52981127","Dedication to Lady Hamlyn Williams, signed 'Northumberland-Street, Nottingham-Place'. ECB dates Mar 1817, probably in error",,,
1435,"GARSIDE1800-1829",20100817,"1819A063","Iskander","Arthur SPENSER",1819,"Male",,"ISKANDER; OR, THE HERO OF EPIRUS. A ROMANCE. IN THREE VOLUMES. BY ARTHUR SPENSER","London:                     Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1819","3 vols (I iv, 218p; II 227p; III 218p). 12&deg;","Corvey; CME 3-628-48725-0; ECB 554; EN2 1819: 64; NSTC 2S33983; xOCLC",,,,
1436,"GARSIDE1800-1829",20100817,"1819A064","Son of O'Donnel, The","Rosalia ST CLAIR",1819,"Female",,"THE SON OF O'DONNEL. A NOVEL. IN THREE VOLUMES. BY ROSALIA ST. CLAIR, AUTHOR OF THE BLIND BEGGAR, &C. &C","London:                     Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1819","3 vols (I 220p; II 215p; III 244p). 12&deg;","Corvey; CME 3-628-48501-0; ECB 511; EN2 1819: 59; NSTC 2S2000; xOCLC",,,,
1437,"GARSIDE1800-1829",20100817,"1819A065","Redmond the Rebel","Alexander SUTHERLAND",1819,"Male",,"REDMOND THE REBEL; OR, THEY MET AT WATERLOO. A NOVEL. IN THREE VOLUMES","London:                     Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1819","3 vols (I 252p; II 260p; III 265p). 12&deg;","Corvey; CME 3-628-48519-3; ECB 482; EN2 1819: 65; NSTC 2S47482; OCLC 48564457",,,,
1438,"GARSIDE1800-1829",20100817,"1819A066","Family Mansion, The","Ann TAYLOR",1819,"Female",,"THE FAMILY MANSION. A TALE. BY MRS. TAYLOR, OF ONGAR, AUTHOR OF 'MATERNAL SOLICITUDE, PRACTICAL HINTS,' &C. &C. &C","London:                     Printed for Taylor and Hessey, Fleet Street, 1819","1 vol.  (206p, ill.). 12&deg;","BL 1507/891; ECB 578; EN2 1819: 66; NSTC 2T3021; OCLC 13349116",,"2nd edn 1820 (NSTC); 4th edn 1820 (OCLC); 5th edn 1827 (NSTC); 5th [sic] edn 1830 (NSTC); Philadelphia 1820 (OCLC)",,
1439,"GARSIDE1800-1829",20100817,"1819A067","Authoress, The","Jane TAYLOR",1819,"Female",,"THE AUTHORESS. A TALE. BY THE AUTHOR OF ""RACHEL.""","London:                     Printed for Taylor and Hessey, Fleet Street, 1819","1 vol.  (vii, 168p, ill.). 12&deg;","Corvey; CME 3-628-47082-X; ECB 33; EN2 1819: 67; NSTC 2A19807; OCLC 12537088","Frontispiece carries the legend: 'Published Mar 1, 1819'. 2nd end. is attributed to Jane Taylor (1783&ndash;1824) in OCLC. For further arguments in favour of Jane Taylor's authorship of this and two allied titles, see Rainer Schöwerling's Introduction to the Edition Corvey Facsimile of <i>The Authoress</i> (Stuttgart, 1988), pp. 23&ndash;25, 34&ndash;35. Also attributed to 'Miss Taylor' in Tyrrell Library Catalogue: see Contemporary Libraries (click on link below)","2nd edn 1822 (NUC)",,
1440,"GARSIDE1800-1829",20100817,"1819A068","Thorn, The","Catherine George WARD",1819,"Female",,"THE THORN, OR DOUBTFUL PROPERTY. BY CATHERINE G. WARD, AUTHOR OF 'THE ORPHAN BOY,' 'COTTAGE ON THE CLIFF,' 'FISHER'S DAUGHTER,' 'MYSTERIOUS MARRIAGE,' 'FAMILY PORTRAITS,' &C","London:                     Published by J. Robins and Co. Ivy Lane, Paternoster Row; G. Virtue, Ivy Lane, and Bath Street, Bristol; and J. Robins jun. and Co. Lower Ormond Quay, Dublin, 1825 [first published 1819?]","1 vol.  (726p, ill.). 8&deg;","No copy of 1st edn of 1819 located; EN2 1819: 68; xNSTC; xOCLC","Details above replicate edn of 1825 (O Pettingell.635), which collates in fours. Summers (p. 209) dates 'The Thorn; or Doubtful Property' as 1819 in his listing of Ward's works. It also appears as one of the works by the author in the titles of <a href=""titleDetails.asp?title=1823A083""><i>The Mysteries of St Clair</i></a> (EN2 1823: 83) and <a href=""titleDetails.asp?title=1744""><i>The Widow's Choice</i></a> (EN2 1823: 84)","1825 (see note above); 1830 (OCLC 22332994)",,
1441,"GARSIDE1800-1829",20100817,"1819A069","Recluse of Albyn Hall, The","Zara WENTWORTH",1819,"Female",,"THE RECLUSE OF ALBYN HALL. A NOVEL. IN THREE VOLUMES. BY ZARA WENTWORTH","London:                     Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1819","3 vols (I 242p; II 258p; III 264p). 12&deg;","Corvey; CME 3-628-48891-5; ECB 630; EN2 1819: 69; NSTC 2W12930; OCLC 49448895",,,,
1442,"GARSIDE1800-1829",20100817,"1819A070","Count Glarus of Switzerland","William S. WICKENDEN",1819,"Male",,"COUNT GLARUS OF SWITZERLAND. INTERSPERSED WITH SOME PIECES OF POETRY. BY W. S. WICKENDEN, THE BARD OF THE FOREST. DEDICATED, BY PERMISSION, TO EDWARD JENNER, ESQ. M.D.F.R.S","Gloucester:                     Printed by J. Roberts, Herald Office; sold by Longman, Hurst, Rees, Orme, and Brown, Paternoster Row, London; Barry and Son, Bristol; and all other Booksellers, n.d. [1819]","1 vol.  (109p). 12&deg;","ABu SB.82379.Wic; ECB 636; EN2 1819: 70; NSTC 2W19034; OCLC 43033325","Dedication to Edward Jenner, dated Dean-Forest, Apr 1819. 6 pp. (unn.) 'List of Subscribers'",,,
1443,"GARSIDE1800-1829",20100817,"1819A071","New Tales by Mrs Wilkinson","Sarah Scudgell WILKINSON",1819,"Female",,"NEW TALES BY MRS. WILKINSON, IN THREE VOLUMES","London:                     Printed for Matthew Iley, 1, Somerset Street, Portman Square, 1819","3 vols (I 300p; II 286p; III 231p). 12&deg;","Corvey; CME 3-628-48925-3; ECB 637; EN2 1819: 71; xNSTC; OCLC 48886721","I 'The Bandit of Florence; and the Fugitive Nun'; II 'The Bandit of Florence; and the Fugitive Nun', continued; III 'Imbecility of Mind'; addressed to the Author of ""Purity of Heart"". Dedication to the Earl of Pomfret. ECB dates c. 1825, and places this title apart from those listed as by Sarah Wilkinson",,,
1444,"GARSIDE1800-1829",20100817,"1819A072","History of Michael Kemp, The","Anne WOODROOFFE",1819,"Female",,"THE HISTORY OF MICHAEL KEMP, THE HAPPY FARMER'S LAD","Bath:                     Printed by Wood and Co. at the Bath and Cheltenham Gazette Office, Union-Street, 1819","2 vols (I 149p; II [161p]). 12&deg;","O 1489.f.2966; EN2 1819: 72; NSTC 2W30517; xOCLC","Vol. 2 t.p. imprint differs by also including 'and sold by Hatchard, London; Binns and Robinson, Bath; Richardson, Bristol; and all other Booksellers'; it also states 'Part II' rather than 'Vol. II'. The last page in Bodleian copy is written in hand, presumably as a result of the original printed page having been damaged; the same occurs with pp. 5/6 of vol. 1. Collates in sixes","2nd edn 1821 (OCLC 2833240); 3rd edn London 1823 (C S727.d.82.81); 4th edn London 1830 (NSTC); New York 1841 (from 6th London edn) (NSTC, OCLC)",,
1445,"GARSIDE1800-1829",20100817,"1819A073","Harold the Exile","Alicia WYNDHAM",1819,"Female",,"HAROLD THE EXILE. IN THREE VOLUMES","London:                     * * * * * * *, 1819","3 vols (I 284p; II 312p; III 322p). 12&deg;","Corvey; CME 3-628-47627-5; EN2 1819: 73; NSTC 2H8648; OCLC 12572024","First of a sequence of 'Introductory Letters' from Geneva to the correpondent's sister, vol. 1, pp. [1]&ndash;83, signed 'Alicia W.'; and further letters in this sequence, similiarly written to a sister, signed 'A. W.'. It seems unclear from the context whether these are entirely fictitious or not. List of 'Popular Novels' (2 pp. unn.) published by Henry Colburn at end of vol. 3. Sadleir (Item 87) states 'This curious novel is a satire on Byron, Caroline Lamb and other contemporaries. The asterisked imprint is unique in my experience in nineteenth-century publishing'. A note on the catalogue card at Trinity College, Dublin, records: 'Possibly by Alicia Wyndham, a member of the noted Welsh family who intermarried with the Wyndham-Quinn family of Adare from whence this copy comes.' Printer's marks (verso of t.p.) and colophons in all vols of 'J. Gillet, Printer, Crown-Court, Fleet-Street, London'",,,
1446,"GARSIDE1800-1829",20100817,"1820A001","Augustus","ANON",1820,"Unknown",,"AUGUSTUS; OR, THE AMBITIOUS STUDENT","London:                     Printed for Baldwin, Cradock, and Joy, Paternoster-Row, 1820","1 vol.  (vii, 356p). 8&deg;","Corvey; CME 3-628-47032-3; ECB 32; EN2 1820: 1; NSTC 2A19261; OCLC 13227513",,,,
1447,"GARSIDE1800-1829",20100817,"1820A002","De Clifford","ANON",1820,"Unknown",,"DE CLIFFORD; OR, PASSION MORE POWERFUL THAN REASON. A NOVEL. IN FOUR VOLUMES","London:                     Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1820","4 vols (I 263p; II 239p; III 240p; IV 306p). 12&deg;","Corvey; CME 3-628-47294-6; ECB 157; EN2 1820: 2; NSTC 2D7144; OCLC 13238540",,,,
1448,"GARSIDE1800-1829",20100817,"1820A003","Edinburgh: A Satirical Novel","ANON",1820,"Unknown",,"EDINBURGH: A SATIRICAL NOVEL. BY THE AUTHOR OF LONDON; OR, A MONTH AT STEVENS'S. IN THREE VOLUMES","London:                     Printed for Sherwood, Neely, and Jones, Paternoster-Row, 1820","3 vols (I viii, 251p; II 309p; III 235p). 12&deg;","Corvey; CME 3-628-47517-1; ECB 178; EN2 1820: 3; NSTC 2E4172; OCLC 4321312",,,,
1449,"GARSIDE1800-1829",20100817,"1820A004","Edward, or the Pursuit of Happiness","ANON",1820,"Unknown",,"EDWARD, OR THE PURSUIT OF HAPPINESS","London:                     Printed for T. Cadell and W. Davies, Strand; by J. M'Creery, Black-Horse-Court, 1820","1 vol.  (180p). 8&deg;","Corvey; CME 3-628-47513-9; ECB 180; EN2 1820: 4; NSTC 2E4809; xOCLC",,,,
1450,"GARSIDE1800-1829",20100817,"1820A005","Exile, The","ANON",1820,"Unknown",,"THE EXILE: OR, MATILDA OF THE CASTLE, AND ROUSINA OF THE ALPS; AN HISTORICAL MEMOIR","London:                     William Sams, Bookseller, by Appointment, to H.R.H. the Duke of York, No. 1, St. James's Street, 1820","1 vol.  (xi, 118p). 12&deg;","ABu SB.82379.Exi; EN2 1820: 5; NSTC 2M20195; OCLC 40345026","Prefatory dedication signed 'Horatio'. Drop-head title reads: 'Matilda the Exile, and the Maid of the Alps'. 1 p. adv. at end for 'Sams's Circulating Library, Corner of Pall Mall, opposite St. James's Palace'",,,
1451,"GARSIDE1800-1829",20100817,"1820A006","Good-Humour","ANON",1820,"Unknown",,"GOOD-HUMOUR; OR MY UNCLE, THE GENERAL. BY A THIRD COUSIN. IN TWO VOLUMES","London:                     Printed for T. Egerton, Whitehall, 1820","2 vols (I xi, 310p; II 367p). 12&deg;","Corvey; CME 3-628-47842-1; ECB 236; EN2 1820: 6; NSTC 2G13170; OCLC 5867051","&lsquo;Advertisement&rsquo;, vol. 1, pp. [v]&ndash;xi, presents as &lsquo;really less a Novel, than a sketch of one&rsquo; (p. x)",,,
1452,"GARSIDE1800-1829",20100817,"1820A007","Olivia, or the Orphan","ANON",1820,"Female",,"OLIVIA, OR THE ORPHAN. A TALE. IN TWO VOLUMES. BY A LADY OF DISTINCTION","London:                     Printed for Matthew Iley, Somerset-Street, Portman-Square, 1820","2 vols (I 240p; II 207p). 12&deg;","Corvey; CME 3-628-48256-9; ECB 423; EN2 1820: 8; NSTC 2O3379; xOCLC",,,,
1453,"GARSIDE1800-1829",20100817,"1820A008","Smugglers, The","ANON",1820,"Unknown",,"THE SMUGGLERS, A TALE, DESCRIPTIVE OF THE SEA-COAST MANNERS OF SCOTLAND. IN THREE VOLUMES","Edinburgh:                     Printed for J. Dick, High-Street, 1820","3 vols (I 243p; II 243p; III 267p). 12&deg;","Corvey; CME 3-628-48716-1; EN2 1820: 9; NSTC 2S29249; xOCLC","ECB 547 lists Newman edn, Mar 1822; but not discovered in this form",,,
1454,"GARSIDE1800-1829",20100817,"1820A009","West-Indian, The","ANON",1820,"Unknown",,"THE WEST-INDIAN, OR THE BROTHERS; A NOVEL, IN THREE VOLUMES","Dublin:                     Printed at the Hibernia Press Office, 1, Temple Lane, for John Cumming, 16, Lower Ormond Quay, and A. K. Newman and Co. Leadenhall-Street. London, 1820","3 vols (I vii, 189p; II 233p; III 181p). 12&deg;","Corvey; CME 3-628-48896-6; ECB 630; EN2 1820: 11; xNSTC; xOCLC",,,,
1455,"GARSIDE1800-1829",20100817,"1820A010","Baldwin","Richard Harris BARHAM",1820,"Male",,"BALDWIN; OR, A MISER'S HEIR. A SERIO-COMIC TALE. IN TWO VOLUMES. BY AN OLD BACHELOR","London:                     Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1820","2 vols (I vi, 245p; II 270p). 12&deg;","Corvey; CME 3-628-47091-9; ECB 36; EN2 1820: 13; NSTC 2B7767; xOCLC","Dedication 'To Anybody', signed 'G. H. E.'. NSTC gives the author's pseudonym as George Hector Epaminondas. Copy at Harvard (*EC8.B2395.8206) includes author's MS revisions, evidently in preparation for a 2nd edn",,,
1456,"GARSIDE1800-1829",20100817,"1820A011","Royal Wanderer, or Secret Memoirs of Caroline, The","Edward BARRON",1820,"Male",,"THE ROYAL WANDERER, OR SECRET MEMOIRS OF CAROLINE: THE WHOLE FOUNDED ON RECENT FACTS, AND CONTAINING AMONG OTHER THINGS, AN AUTHENTIC AND HITHERTO UNPUBLISHED ACCOUNT OF COURT-CABALS, AND ROYAL TRAVELS. BY EDWARD BARRON, ESQ. EMBELLISHED WITH ENGRAVINGS","London:                     Printed and published by H. Rowe, 11, Warwick-Square, Paternoster-Row, 1820","1 vol.  (860p, ill.). 8&deg;","NN CK.Barron; EN2 1820: 14; NSTC 2B9759; OCLC 35251524","Preface dated 'January 1st'. A 'secret history' of Princess Caroline, distinct from The Royal Wanderer, 'by Algernon', 3 vols (see EN2 1815: 15). The copy seen is bound with the same author's <a href=""titleDetails.asp?title=1820A012""><i>The Wrongs of Royalty; being a Continuation of The Royal Wanderer</i></a> (EN2 1820: 15). Collates in fours","1821 (OCLC); 1823 (NSTC)",,
1457,"GARSIDE1800-1829",20100817,"1820A012","Wrongs of Royalty, The","Edward BARRON",1820,"Male",,"THE WRONGS OF ROYALTY; BEING, A CONTINUATION OF THE ROYAL WANDERER, OR, MEMOIRS OF HER PRESENT MAJESTY QUEEN CAROLINE. [&#8230;] BY EDWARD BARRON, ESQ","London:                     Printed and published by H. Rowe, 11, Warwick-Square, Paternoster-Row, 1820","1 vol.  (iv, 288p, ill.). 8&deg;","NN CK.Barron; EN2 1820: 15; xNSTC; OCLC 19448031","Preface dated London, June 1820. T.p. description above omits more than 100 words of additional text outlining contents. Collates in fours",,,
1458,"GARSIDE1800-1829",20100817,"1820A013","Disorder and Order","Amelia BEAUCLERC",1820,"Female",,"DISORDER AND ORDER. A NOVEL. IN THREE VOLUMES. BY AMELIA BEAUCLERC, AUTHOR OF MONTREITHE, OR THE PEER OF SCOTLAND; ALINDA, OR CHILD OF MYSTERY; THE DESERTER; HUSBAND HUNTERS, &C","London:                     Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street, 1820","3 vols (I 258p; II 264p; III 275p). 12&deg;","Corvey; CME 3-628-47133-8; ECB 45; EN2 1820: 16; NSTC 2B13634; OCLC 24898146",,,,
1459,"GARSIDE1800-1829",20100817,"1820A014","Domestic Scenes. A Novel","Mrs Alexander BLAIR",1820,"Female",,"DOMESTIC SCENES. A NOVEL. IN THREE VOLUMES. BY LADY HUMDRUM, AUTHOR OF MORE WORKS THAN BEAR HER NAME","London:                     Printed for Longman, Hurst, Rees, Orme, and Brown, Paternoster-Row, 1820","3 vols (I 368p; II 359p; III 386p). 12&deg;","Corvey; CME 3-628-47801-4; ECB 168; EN2 1820: 38; NSTC 2H36417; OCLC 16068495","Distinct from <a href=""titleDetails.asp?title=1806A062""><i>Domestic Scenes</i></a> by Mrs Showes (EN2 1806: 61). For author attribution, see EN2 Updates <a href=""../guide/update3.html"">3</a> and <a href=""../guide/update4.html"">4</a>, and Publishing Papers (click on link below)",,,
1460,"GARSIDE1800-1829",20100817,"1820A015","Carnwaith Muir","James BROWN",1820,"Male",,"CARNWATH MUIR, A TALE, FOUNDED ON FACTS","Edinburgh:                     Printed for the Author. Sold by Oliver and Boyd, Edinburgh; William Turnbull, Glasgow; and William Robertson, Lanark, 1820","1 vol.  (xii, 409p). 12&deg;","E Hall.197f; EN2 1820: 17; NSTC 2C8118; xOCLC","With MS note (on recto of blank leaf before t.p.), identifying author as 'James Brown, Farmer, [&hellip;] Carluke'. Dedication 'to Sir Charles M'Donald Lockhart of Lee and Carnwath, Baronet'",,,
1461,"GARSIDE1800-1829",20100817,"1820A016","Tragic Tales","Sir Samuel Egerton BRYDGES",1820,"Male",,"TRAGIC TALES. CONINGSBY, AND LORD BROKENHURST. BY SIR EGERTON BRYDGES, BART","London:                     Printed for Robert Triphook, 23, Old Bond-Street, 1820","2 vols (I 186p; II 198p). 18&deg;","Corvey; CME 3-628-47143-5; EN2 1820: 18; NSTC 2B55206; OCLC 29139957","Preface dated Geneva, 23 Aug 1819. <i>Coningsby, a Tragic Tale</i> was printed separately, with Paris, Geneva and London publishers on the t.p., in 1819. <i>Lord Brokenhurst, or Fragments of Winter Leaves, a Tragic Tale</i> was also published separately, with a Geneva imprint, 1819. In addition to these titles, Brydges published <i>Sir Ralph Willoughby: An Historical Tale of the Sixteenth Century</i> under a Florence imprint of 1820, but no London issue of this has been discovered (copies at BL, C, E, O, and MH, all have Florence only imprint)",,,
